instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
596,2012-08-18,summer,2012,August,no,Saturday,no,Partly cloudy,28.263171299601787,30.69579893792077,60.3333,11.917089,2827,5038,7865
597,2012-08-19,summer,2012,August,no,Sunday,no,Mist + Broken clouds,25.774188242629684,29.438134462129433,71.1667,5.79215,1208,3341,4549
598,2012-08-20,summer,2012,August,no,Monday,yes,Mist + Cloudy,25.774188242629684,28.780842984700975,73.4167,8.708593,1026,5504,6530
599,2012-08-21,summer,2012,August,no,Tuesday,yes,Partly cloudy,26.555084715139472,29.21903730298662,67.375,4.8756436,1081,5925,7006
600,2012-08-22,summer,2012,August,no,Wednesday,yes,Clear,27.628744159456403,31.023535020576873,67.7083,4.708981100000001,1094,6281,7375
601,2012-08-23,summer,2012,August,no,Thursday,yes,Clear,29.288046676002075,32.33638529722782,63.5833,5.6679186,1363,6402,7765
602,2012-08-24,summer,2012,August,no,Friday,yes,Mist,29.678494912256966,33.21069471995195,61.5,4.8337686,1325,6257,7582
603,2012-08-25,summer,2012,August,no,Saturday,no,Mist,27.287138555425386,30.74994513185682,71.2917,16.375336,1829,4224,6053
604,2012-08-26,summer,2012,August,no,Sunday,no,Mist,26.799063619029965,28.783355368099613,84.5833,15.333486,1483,3772,5255
605,2012-08-27,summer,2012,August,no,Monday,yes,Clear,29.727278980173615,33.868072831290704,73.04169999999999,8.625110999999999,989,5928,6917
606,2012-08-28,summer,2012,August,no,Tuesday,yes,Partly cloudy,31.191386660745444,34.85240732009288,62.0,12.791975,935,6105,7040
607,2012-08-29,summer,2012,August,no,Wednesday,yes,Partly cloudy,28.65361953585669,32.22592706159829,55.2083,7.541653999999999,1177,6520,7697
608,2012-08-30,summer,2012,August,no,Thursday,yes,Clear,29.922532380454676,33.702688696532434,59.0417,5.1668189,1172,6541,7713
609,2012-08-31,summer,2012,August,no,Friday,yes,Partly cloudy,33.28998004576988,36.875309125543566,58.75,11.291711,1433,5917,7350
610,2012-09-01,summer,2012,September,no,Saturday,no,Mist,32.65549434131727,38.023554972628936,63.8333,7.5835289999999995,2352,3788,6140
611,2012-09-02,summer,2012,September,no,Sunday,no,Mist + Few clouds,29.336889308225942,33.37529914951753,81.5,4.2927436,2613,3197,5810
612,2012-09-03,summer,2012,September,yes,Monday,no,Few clouds,29.971316448371326,34.46939880266686,79.0833,10.125107,1965,4069,6034
613,2012-09-04,summer,2012,September,no,Tuesday,yes,Few clouds,31.044975892688257,36.65768474287581,75.5,15.833507,867,5997,6864
614,2012-09-05,summer,2012,September,no,Wednesday,yes,Few clouds,31.679461597140865,38.57186099090291,74.125,12.583136,832,6280,7112
615,2012-09-06,summer,2012,September,no,Thursday,yes,Mist + Few clouds,29.336889308225942,33.923605167791514,81.0417,9.542207,611,5592,6203
616,2012-09-07,summer,2012,September,no,Friday,yes,Partly cloudy,29.727278980173615,34.08604374959965,73.625,11.500282,1045,6459,7504
617,2012-09-08,summer,2012,September,no,Saturday,no,Mist + Cloudy,27.1407277873682,30.093693261351937,79.91669999999999,18.833968000000002,1557,4419,5976
618,2012-09-09,summer,2012,September,no,Sunday,no,Clear,24.261296494141206,27.30442788540801,54.75,15.041232,2570,5657,8227
619,2012-09-10,summer,2012,September,no,Monday,yes,Partly cloudy,22.699562113428843,26.15470926184758,50.375,17.333771000000002,1118,6407,7525
620,2012-09-11,summer,2012,September,no,Tuesday,yes,Few clouds,22.35795650939783,25.170374773045403,52.0,6.1676314,1070,6697,7767
621,2012-09-12,summer,2012,September,no,Wednesday,yes,Partly cloudy,23.62686935399582,26.5377177792736,57.7083,8.833682,1050,6820,7870
622,2012-09-13,summer,2012,September,no,Thursday,yes,Partly cloudy,24.407707262198393,27.359267150626444,63.708299999999994,5.5422936,1054,6750,7804
623,2012-09-14,summer,2012,September,no,Friday,yes,Few clouds,25.627777474572504,28.617624697700165,67.25,6.9588209999999995,1379,6630,8009
624,2012-09-15,summer,2012,September,no,Saturday,no,Partly cloudy,24.163669794000675,27.905840490694473,50.1667,16.583907,3160,5554,8714
625,2012-09-16,summer,2012,September,no,Sunday,no,Partly cloudy,22.504367277455007,25.93561210270476,56.99999999999999,6.042281099999999,2166,5167,7333
626,2012-09-17,summer,2012,September,no,Monday,yes,Mist,22.553151345371667,25.062775456455697,73.4583,10.166713999999999,1022,5847,6869
627,2012-09-18,summer,2012,September,no,Tuesday,yes,Mist,25.04213440234377,26.103855156502846,87.25,23.958329,371,3702,4073
628,2012-09-19,summer,2012,September,no,Wednesday,yes,Partly cloudy,20.893848828826002,23.967203026831307,53.6667,14.416725,788,6803,7591
629,2012-09-20,summer,2012,September,no,Thursday,yes,Few clouds,20.55224322479498,23.255765355466806,61.8333,7.917189,939,6781,7720
630,2012-09-21,summer,2012,September,no,Friday,yes,Partly cloudy,23.62686935399582,26.701975673197985,66.875,10.333343000000001,1250,6917,8167
631,2012-09-22,summer,2012,September,no,Saturday,no,Partly cloudy,26.60386878305613,30.03885399613351,64.6667,19.000061,2512,5883,8395
632,2012-09-23,fall,2012,September,no,Sunday,no,Partly cloudy,19.527367848394707,22.107086338829944,46.7083,14.958286000000001,2454,5453,7907
633,2012-09-24,fall,2012,September,no,Monday,yes,Clear,18.648903240051606,20.684557531742136,49.2917,9.541068000000001,1001,6435,7436
634,2012-09-25,fall,2012,September,no,Tuesday,yes,Clear,20.74743806076882,24.294246038205024,56.99999999999999,15.833507,845,6693,7538
635,2012-09-26,fall,2012,September,no,Wednesday,yes,Partly cloudy,25.725404174713034,28.83680849075327,63.083299999999994,16.3748,787,6946,7733
636,2012-09-27,fall,2012,September,no,Thursday,yes,Mist + Cloudy,26.60386878305613,29.821142979555454,69.08330000000001,9.000914,751,6642,7393
637,2012-09-28,fall,2012,September,no,Friday,yes,Mist + Few clouds,24.798155498453283,27.90549395505328,69.0,10.999993,1045,6370,7415
638,2012-09-29,fall,2012,September,no,Saturday,no,Clear,20.308205756597268,23.091507461542413,54.2917,15.249468,2589,5966,8555
639,2012-09-30,fall,2012,September,no,Sunday,no,Partly cloudy,19.38095708033752,21.9970612727519,58.3333,9.042186,2015,4874,6889
640,2012-10-01,fall,2012,October,no,Monday,yes,Mist + Broken clouds,19.03929291199928,21.506453438736173,64.9167,6.0838814,763,6015,6778
641,2012-10-02,fall,2012,October,no,Tuesday,yes,Light Snow,23.138794417600394,24.134319839795516,87.16669999999999,6.9998249999999995,315,4324,4639
642,2012-10-03,fall,2012,October,no,Wednesday,yes,Mist,27.043101087227676,29.05512594470342,79.375,4.4585686,728,6844,7572
643,2012-10-04,fall,2012,October,no,Thursday,yes,Mist + Broken clouds,27.043101087227676,29.821142979555454,72.2917,7.875582,891,6437,7328
644,2012-10-05,fall,2012,October,no,Friday,yes,Few clouds,24.554118030255566,27.413759880203685,62.74999999999999,7.12545,1516,6640,8156
645,2012-10-06,fall,2012,October,no,Saturday,no,Partly cloudy,20.991475528966525,23.80407137374079,66.41669999999999,17.957675000000002,3031,4934,7965
646,2012-10-07,fall,2012,October,no,Sunday,no,Mist + Cloudy,12.890040653597605,13.519933150124487,70.8333,9.457854000000001,781,2729,3510
647,2012-10-08,fall,2012,October,yes,Monday,no,Mist + Cloudy,10.986700668854233,10.729888068987893,70.9583,12.708492999999999,874,4604,5478
648,2012-10-09,fall,2012,October,no,Tuesday,yes,Mist + Broken clouds,14.695812502507675,15.105247074661627,76.16669999999999,12.7501,601,5791,6392
649,2012-10-10,fall,2012,October,no,Wednesday,yes,Clear,18.648903240051606,20.73905026131937,63.083299999999994,12.584007,780,6911,7691
650,2012-10-11,fall,2012,October,no,Thursday,yes,Few clouds,14.012542730138417,14.503574567644282,46.3333,12.166932000000001,834,6736,7570
651,2012-10-12,fall,2012,October,no,Friday,yes,Partly cloudy,14.158953498195597,14.66852553285105,53.91669999999999,15.751164,1060,6222,7282
652,2012-10-13,fall,2012,October,no,Saturday,no,Partly cloudy,11.572343741082964,11.058057321195484,49.4583,9.791514,2252,4857,7109
653,2012-10-14,fall,2012,October,no,Sunday,no,Partly cloudy,19.088135544223153,21.1775911152462,64.0417,18.667004000000002,2080,4559,6639
654,2012-10-15,fall,2012,October,no,Monday,yes,Mist + Cloudy,21.430707833138083,23.858564103318024,70.75,19.834478999999998,760,5115,5875
655,2012-10-16,fall,2012,October,no,Tuesday,yes,Clear,15.964666782798442,17.07478239136895,55.833299999999994,12.208807,922,6612,7534
656,2012-10-17,fall,2012,October,no,Wednesday,yes,Partly cloudy,15.232612942512532,16.14450746259252,69.2917,6.791857,979,6482,7461
657,2012-10-18,fall,2012,October,no,Thursday,yes,Mist + Few clouds,19.136919612139803,21.560599632672215,72.8333,15.874779,1008,6501,7509
658,2012-10-19,fall,2012,October,no,Friday,yes,Mist + Cloudy,21.528275968971386,23.74992517980474,81.5,9.041917999999999,753,4671,5424
659,2012-10-20,fall,2012,October,no,Saturday,no,Partly cloudy,16.891974023365414,18.114042779299844,57.2917,7.874979,2806,5284,8090
660,2012-10-21,fall,2012,October,no,Sunday,no,Clear,15.720687878907949,16.69212040958412,51.0,11.125618000000001,2132,4692,6824
661,2012-10-22,fall,2012,October,no,Monday,yes,Partly cloudy,17.087168859339254,18.98904527330636,56.833299999999994,5.4593811,830,6228,7058
662,2012-10-23,fall,2012,October,no,Tuesday,yes,Partly cloudy,20.405832456737798,23.092200532824798,64.16669999999999,6.3345686,841,6625,7466
663,2012-10-24,fall,2012,October,no,Wednesday,yes,Partly cloudy,22.94359958162656,25.554076361753808,63.625,4.8762064,795,6898,7693
664,2012-10-25,fall,2012,October,no,Thursday,yes,Mist,20.74743806076882,23.038834044081433,80.0417,8.333125,875,6484,7359
665,2012-10-26,fall,2012,October,no,Friday,yes,Mist,20.503400592571108,22.437767974436177,80.7083,8.875289,1182,6262,7444
666,2012-10-27,fall,2012,October,no,Saturday,no,Mist,19.57615191631136,21.77787747969878,72.0,15.791364000000002,2643,5209,7852
667,2012-10-28,fall,2012,October,no,Sunday,no,Mist + Broken clouds,16.501525787110523,17.674722220180342,69.4583,26.666535999999997,998,3461,4459
668,2012-10-29,fall,2012,October,no,Monday,yes,Light Rain + Thunderstorm + Scattered clouds,14.30536426625278,15.216831551125033,88.0,23.9994,2,20,22
669,2012-10-30,fall,2012,October,no,Tuesday,yes,Mist + Few clouds,7.171177488976831,3.998519872768913,82.5455,14.271603,87,1009,1096
670,2012-10-31,fall,2012,October,no,Wednesday,yes,Mist + Cloudy,9.473808920365752,8.433396374817146,66.6667,11.166689,419,5147,5566
671,2012-11-01,fall,2012,November,no,Thursday,yes,Mist + Cloudy,9.961825292453955,9.199413409669184,58.166700000000006,10.542182,466,5520,5986
672,2012-11-02,fall,2012,November,no,Friday,yes,Partly cloudy,9.327398152308568,7.995202056531518,52.208299999999994,17.833725,618,5229,5847
673,2012-11-03,fall,2012,November,no,Saturday,no,Mist + Broken clouds,8.644128379939307,5.205936680587598,49.125,18.125443,1029,4109,5138
674,2012-11-04,fall,2012,November,no,Sunday,no,Partly cloudy,7.619253003539031,5.699056898001956,53.2917,12.000236,1201,3906,5107
675,2012-11-05,fall,2012,November,no,Monday,yes,Partly cloudy,7.228863331591354,3.8396332812829783,49.416700000000006,15.833775000000001,378,4881,5259
676,2012-11-06,fall,2012,November,no,Tuesday,yes,Partly cloudy,4.983859178509743,1.5431415871122347,56.7083,11.625371,466,5220,5686
677,2012-11-07,fall,2012,November,no,Wednesday,yes,Mist + Broken clouds,5.862323786852839,0.9413824461845905,54.75,20.375236,326,4709,5035
678,2012-11-08,fall,2012,November,no,Thursday,yes,Partly cloudy,9.161895420096727,6.769245591909126,33.3478,23.304945,340,4975,5315
679,2012-11-09,fall,2012,November,no,Friday,yes,Partly cloudy,9.717846388563466,7.9407093269542735,54.0833,14.375386,709,5283,5992
680,2012-11-10,fall,2012,November,no,Saturday,no,Partly cloudy,11.328364837192474,11.27819408726187,64.5417,3.8756686,2090,4446,6536
681,2012-11-11,fall,2012,November,no,Sunday,no,Clear,13.182862189711972,13.684537579690069,65.91669999999999,8.5425,2290,4562,6852
682,2012-11-12,fall,2012,November,yes,Monday,no,Partly cloudy,16.940758091282067,18.33417954536624,74.16669999999999,11.625639,1097,5172,6269
683,2012-11-13,fall,2012,November,no,Tuesday,yes,Mist + Broken clouds,8.644128379939307,5.152137022292738,66.29169999999999,22.917082,327,3767,4094
684,2012-11-14,fall,2012,November,no,Wednesday,yes,Clear,5.4719341149051655,1.5427950514710425,55.2083,13.374875,373,5122,5495
685,2012-11-15,fall,2012,November,no,Thursday,yes,Mist + Few clouds,7.375274099648541,5.261902186639894,62.0417,10.250129000000001,320,5125,5445
686,2012-11-16,fall,2012,November,no,Friday,yes,Few clouds,8.741755080079834,7.229531557320669,52.4583,11.458675000000001,484,5214,5698
687,2012-11-17,fall,2012,November,no,Saturday,no,Clear,7.570468935622378,5.4257269110127915,54.541700000000006,12.041843,1313,4316,5629
688,2012-11-18,fall,2012,November,no,Sunday,no,Partly cloudy,8.595344312022657,6.410148033725267,69.2917,15.250004,922,3747,4669
689,2012-11-19,fall,2012,November,no,Monday,yes,Mist + Few clouds,10.840289900797046,9.691407386249672,62.3333,15.749489,449,5050,5499
690,2012-11-20,fall,2012,November,no,Tuesday,yes,Mist + Few clouds,10.449900228849376,10.128562097611738,68.5,5.542575,534,5100,5634
691,2012-11-21,fall,2012,November,no,Wednesday,yes,Few clouds,9.229771452168038,8.761912162665926,61.375,6.917482000000001,615,4531,5146
692,2012-11-22,fall,2012,November,yes,Thursday,no,Partly cloudy,8.448933543965477,7.5039011512334,58.0417,3.5423436,955,1470,2425
693,2012-11-23,fall,2012,November,no,Friday,yes,Clear,10.108236060511135,9.964997274969729,56.875,9.917407,1603,2307,3910
694,2012-11-24,fall,2012,November,no,Saturday,no,Partly cloudy,4.8374484104525575,-1.3006165184089191,40.4583,25.250357,532,1745,2277
695,2012-11-25,fall,2012,November,no,Sunday,no,Few clouds,2.9341084257091836,-0.5346861174671833,46.8333,10.083499999999999,309,2115,2424
696,2012-11-26,fall,2012,November,no,Monday,yes,Clear,6.887199163253113,6.519133492879742,53.541700000000006,3.1255499999999996,337,4750,5087
697,2012-11-27,fall,2012,November,no,Tuesday,yes,Mist + Broken clouds,5.618344882962349,1.5423618819195504,78.6667,15.916654,123,3836,3959
698,2012-11-28,fall,2012,November,no,Wednesday,yes,Few clouds,5.911166419076713,2.253106482001673,50.625,14.125007,198,5062,5260
699,2012-11-29,fall,2012,November,no,Thursday,yes,Partly cloudy,4.9860260578769875,3.0033561451795343,55.565200000000004,7.739974,243,5080,5323
700,2012-11-30,fall,2012,November,no,Friday,yes,Partly cloudy,6.008734554910021,5.207755992703849,64.95830000000001,3.9175436,362,5306,5668
701,2012-12-01,fall,2012,December,no,Saturday,no,Mist + Few clouds,6.008734554910021,4.604524075301146,80.6667,4.0001814,951,4240,5191
702,2012-12-02,fall,2012,December,no,Sunday,no,Mist + Few clouds,8.888165848137021,8.269485016533952,82.3333,8.333393000000001,892,3757,4649
703,2012-12-03,fall,2012,December,no,Monday,yes,Partly cloudy,15.037418106538695,16.637281144365694,76.75,5.5422936,555,5679,6234
704,2012-12-04,fall,2012,December,no,Tuesday,yes,Few clouds,16.403899086969993,17.785873527092257,73.375,11.666643,551,6055,6606
705,2012-12-05,fall,2012,December,no,Wednesday,yes,Partly cloudy,14.20773756611225,14.230244580655118,48.5,21.709407,331,5398,5729
706,2012-12-06,fall,2012,December,no,Thursday,yes,Clear,3.5197514979379125,-0.48088645917232853,50.875,11.708518,340,5035,5375
707,2012-12-07,fall,2012,December,no,Friday,yes,Mist + Broken clouds,7.326431467424664,5.042371857945589,76.4167,8.7502,349,4659,5008
708,2012-12-08,fall,2012,December,no,Saturday,no,Mist,10.889132533020923,10.894492498553475,91.125,6.792393,1153,4429,5582
709,2012-12-09,fall,2012,December,no,Sunday,no,Mist + Broken clouds,11.03554330107811,10.94976493332339,90.5417,10.584325,441,2787,3228
710,2012-12-10,fall,2012,December,no,Monday,yes,Mist + Broken clouds,14.061326798055067,14.885456844236426,92.5,12.750636,329,4841,5170
711,2012-12-11,fall,2012,December,no,Tuesday,yes,Mist + Cloudy,9.229771452168038,6.463601156378935,59.66669999999999,19.834478999999998,282,5219,5501
712,2012-12-12,fall,2012,December,no,Wednesday,yes,Mist + Few clouds,5.959950486993366,2.909444986416851,53.833299999999994,10.916779,310,5009,5319
713,2012-12-13,fall,2012,December,no,Thursday,yes,Few clouds,5.862323786852839,2.6365481689791785,48.5833,11.666643,425,5107,5532
714,2012-12-14,fall,2012,December,no,Friday,yes,Clear,5.0327018107336166,2.636894704620371,64.29169999999999,8.792343,429,5182,5611
715,2012-12-15,fall,2012,December,no,Saturday,no,Partly cloudy,7.521684867705721,6.465333834584886,65.0417,7.12545,767,4280,5047
716,2012-12-16,fall,2012,December,no,Sunday,no,Mist + Cloudy,9.766630456480119,9.199066874027992,83.875,6.749714,538,3248,3786
717,2012-12-17,fall,2012,December,no,Monday,yes,Mist + Broken clouds,11.572343741082964,11.933406350843185,90.7083,6.583306100000001,212,4373,4585
718,2012-12-18,fall,2012,December,no,Tuesday,yes,Partly cloudy,12.597219117483238,12.644497486566493,66.625,14.834067999999998,433,5124,5557
719,2012-12-19,fall,2012,December,no,Wednesday,yes,Partly cloudy,8.009701239793923,6.792723381599796,62.5417,12.334164000000001,333,4934,5267
720,2012-12-20,fall,2012,December,no,Thursday,yes,Mist + Broken clouds,7.863290471736745,6.191050874582444,66.79169999999999,8.875021,314,3814,4128
721,2012-12-21,winter,2012,December,no,Friday,yes,Mist + Cloudy,7.668095635762908,3.293146575125249,55.666700000000006,25.083661000000003,221,3402,3623
722,2012-12-22,winter,2012,December,no,Saturday,no,Few clouds,4.105394570166643,-2.3947161715582457,44.125,27.292182,205,1544,1749
723,2012-12-23,winter,2012,December,no,Sunday,no,Few clouds,2.9341084257091836,-0.37112129482517275,51.5417,8.916561,408,1379,1787
724,2012-12-24,winter,2012,December,no,Monday,yes,Mist + Cloudy,2.0832276060680606,-0.42058925760514576,79.1304,5.1744368000000005,174,746,920
725,2012-12-25,winter,2012,December,yes,Tuesday,no,Mist + Broken clouds,5.5970860394404465,2.6605457621316333,73.47829999999999,11.304642,440,573,1013
726,2012-12-26,winter,2012,December,no,Wednesday,yes,Light Rain + Scattered clouds,2.787697657652,-3.7617992760555445,82.3333,21.208582,9,432,441
727,2012-12-27,winter,2012,December,no,Thursday,yes,Mist,3.4221833621046063,-3.215225935987517,65.29169999999999,23.458911,247,1867,2114
728,2012-12-28,winter,2012,December,no,Friday,yes,Mist + Few clouds,3.373340729880729,-0.7544763478923837,59.0,10.416557,644,2451,3095
729,2012-12-29,winter,2012,December,no,Saturday,no,Mist + Broken clouds,3.373340729880729,-1.8500487775167684,75.29169999999999,8.333661,159,1182,1341
730,2012-12-30,winter,2012,December,no,Sunday,no,Partly cloudy,3.5197514979379125,-2.77703161770188,48.3333,23.500518,364,1432,1796
731,2012-12-31,winter,2012,December,no,Monday,yes,Mist + Cloudy,1.1771792090229916,-3.4885559229766816,57.75,10.374682,439,2290,2729
